elapsed;label;success;Latency;IdleTime;Connect;time;mem;cpu;group
9190;setElement;true;9189;0;0;4897945400;0;0,81;1
10869;setElement;true;10869;0;0;7080851400;0;3,26;1
10350;setElement;true;10349;0;0;8802565900;0;-0,06;1
10367;setElement;true;10366;0;0;9045640099;0;-0,06;1
10377;setElement;true;10377;0;0;9076471600;0;-0,06;1
10385;setElement;true;10385;0;0;9090707600;0;-0,06;1
10440;setElement;true;10440;0;0;9158824400;0;0,36;1
10379;setElement;true;10378;0;0;9325086400;0;0,36;1
12708;setElement;true;12707;0;0;9906398700;0;-1,04;1
12214;setElement;true;12213;0;0;9218061899;0;-5,17;1
9742;setElement;true;9741;0;0;6866607100;0;0,61;1
9786;setElement;true;9786;0;0;8356373700;0;53,44;1
9779;setElement;true;9779;0;0;8340733800;0;53,44;1
9817;setElement;true;9817;0;0;8598061301;0;53,44;1
9830;setElement;true;9830;0;0;8597506500;0;53,44;1
10389;setElement;true;10389;0;0;9706930400;0;0,31;1
10404;setElement;true;10403;0;0;9738449899;0;0,31;1
10391;setElement;true;10391;0;0;9701423200;0;0,31;1
10338;setElement;true;10338;0;0;9664917700;0;0,31;1
11983;setElement;true;11983;0;0;11165578400;4;-2,3;1
9652;setElement;true;9652;0;0;8829461400;4;0,05;1
9507;setElement;true;9507;0;0;8749164700;4;0,05;1
9538;setElement;true;9537;0;0;8798720601;4;0,05;1
9967;setElement;true;9967;0;0;9238203200;4;0,83;1
9879;setElement;true;9879;0;0;9174051799;4;0,83;1
9890;setElement;true;9890;0;0;9181954700;4;0,83;1
9905;setElement;true;9905;0;0;9196591000;4;0,83;1
9640;setElement;true;9640;0;0;8944142001;4;0,42;1
9352;setElement;true;9352;0;0;8661151500;4;-0,6;1
9468;setElement;true;9467;0;0;8777013599;4;-0,6;1
10231;setElement;true;10231;0;0;9466396400;4;-0,61;1
11572;setElement;true;11572;0;0;10792656200;4;0,56;1
13090;setElement;true;13090;0;0;12479485699;4;-52,98;1
13782;setElement;true;13782;0;0;13023950099;4;-49,8;1
13893;setElement;true;13893;0;0;13129230799;4;-49,8;1
13694;setElement;true;13694;0;0;12933123900;4;-49,8;1
13727;setElement;true;13726;0;0;12962133600;4;-49,8;1
13646;setElement;true;13646;0;0;12938676800;4;-2,51;1
13640;setElement;true;13640;0;0;12936079401;4;-2,51;1
13113;setElement;true;13113;0;0;12402993700;4;-0,83;1
13178;setElement;true;13178;0;0;12459246601;4;-0,83;1
13241;setElement;true;13241;0;0;12508092800;4;-0,83;1
13670;setElement;true;13670;0;0;12900286599;4;-2,49;1
13678;setElement;true;13678;0;0;12901814001;4;-2,49;1
13774;setElement;true;13774;0;0;13010521001;4;-2,49;1
13997;setElement;true;13997;0;0;13053744900;4;1,73;1
14023;setElement;true;14023;0;0;13080599001;4;1,73;1
14048;setElement;true;14048;0;0;13088462501;4;1,73;1
14097;setElement;true;14097;0;0;13120476001;4;1,73;1
14167;setElement;true;14167;0;0;13200481899;4;1,73;1
14779;setElement;true;14779;0;0;13821599500;4;1,33;1
14355;setElement;true;14355;0;0;13407177401;4;0,7;1
14399;setElement;true;14398;0;0;13450985101;4;0,7;1
14373;setElement;true;14373;0;0;13460921900;4;0,7;1
14364;setElement;true;14364;0;0;13488474301;0;0,7;1
14458;setElement;true;14458;0;0;13520794900;0;-0,11;1
14491;setElement;true;14491;0;0;13543119801;0;-0,11;1
14804;setElement;true;14804;0;0;13801264199;0;-0,11;1
15296;setElement;true;15296;0;0;14272712401;0;-0,53;1
15187;setElement;true;15187;0;0;14150559600;0;-0,53;1
15185;setElement;true;15184;0;0;14145222800;0;-0,53;1
14707;setElement;true;14706;0;0;13667664400;0;-0,61;1
14787;setElement;true;14787;0;0;13742747201;0;-0,61;1
14792;setElement;true;14792;0;0;13728463499;0;-0,61;1
14830;setElement;true;14829;0;0;13789775699;0;-0,61;1
14864;setElement;true;14864;0;0;13818238200;0;-0,61;1
15106;setElement;true;15106;0;0;14135552400;0;0,66;1
15358;setElement;true;15358;0;0;14481467900;0;0,66;1
15348;setElement;true;15347;0;0;14470470301;0;0,66;1
15507;setElement;true;15506;0;0;14669083600;0;0,66;1
