elapsed;label;success;Latency;IdleTime;Connect;time;mem;cpu;group
13436;updateSampleObject;true;13436;0;0;12633955800;51;0,69;1
13416;updateSampleObject;true;13416;0;0;12618379000;51;0,69;1
13396;updateSampleObject;true;13396;0;1;12600481800;46;0,69;1
13382;updateSampleObject;true;13382;0;1;12578470900;42;1,19;1
13396;updateSampleObject;true;13395;0;0;12562504800;38;0,45;1
13362;updateSampleObject;true;13361;0;0;12542619100;34;0,45;1
13573;updateSampleObject;true;13573;0;1;12590975400;42;0,45;1
13385;updateSampleObject;true;13384;0;1;12557606700;34;0,45;1
13477;updateSampleObject;true;13476;0;1;12713457900;30;0,45;1
13770;updateSampleObject;true;13769;0;1;12959803600;25;0,33;1
13700;updateSampleObject;true;13700;0;1;12890188600;21;0,33;1
13693;updateSampleObject;true;13693;0;1;12868194400;17;-1,64;1
13706;updateSampleObject;true;13705;0;0;12846307500;17;-1,64;1
13721;updateSampleObject;true;13720;0;1;12882534200;13;-1,64;1
13695;updateSampleObject;true;13695;0;0;12882281800;13;-1,64;1
13689;updateSampleObject;true;13689;0;0;12864116700;9;-1,64;1
13662;updateSampleObject;true;13661;0;1;12875956700;9;-1,64;1
13596;updateSampleObject;true;13596;0;0;12789851900;4;-1,64;1
13736;updateSampleObject;true;13735;0;0;12880524000;4;-1,58;1
14528;updateSampleObject;true;14527;0;0;13725098000;4;-1,58;1
14016;updateSampleObject;true;14016;0;6;13198563200;4;-0,62;1
14002;updateSampleObject;true;14001;0;1;13195261600;4;-0,62;1
14017;updateSampleObject;true;14016;0;0;13209119400;4;-0,62;1
13998;updateSampleObject;true;13998;0;0;13224677800;4;-0,62;1
13984;updateSampleObject;true;13984;0;0;13199758100;4;0,28;1
13949;updateSampleObject;true;13948;0;2;13189809200;4;12,57;1
13929;updateSampleObject;true;13929;0;1;13162356000;4;12,57;1
14437;updateSampleObject;true;14437;0;1;13645448700;4;12,57;1
14115;updateSampleObject;true;14114;0;0;13340692100;4;12,57;1
14314;updateSampleObject;true;14314;0;1;13579689100;4;1,44;1
14300;updateSampleObject;true;14300;0;0;13587828300;4;1,44;1
13781;updateSampleObject;true;13781;0;0;13055161000;4;1,35;1
14364;updateSampleObject;true;14364;0;1;13616831400;4;1,35;1
14329;updateSampleObject;true;14328;0;1;13601187900;4;1,35;1
14277;updateSampleObject;true;14277;0;1;13603855400;4;1,35;1
14326;updateSampleObject;true;14326;0;1;13565580700;4;1,35;1
14234;updateSampleObject;true;14234;0;1;13527933300;4;1,35;1
14206;updateSampleObject;true;14206;0;0;13536480900;4;1,35;1
14278;updateSampleObject;true;14278;0;1;13664514700;4;1,35;1
14538;updateSampleObject;true;14537;0;0;13862497300;4;-0,13;1
14001;updateSampleObject;true;14000;0;0;13324026000;4;-0,13;1
14595;updateSampleObject;true;14595;0;0;13879402000;4;-0,13;1
14633;updateSampleObject;true;14633;0;0;13932259900;4;-0,13;1
14632;updateSampleObject;true;14632;0;0;13927852400;4;-0,13;1
14597;updateSampleObject;true;14596;0;0;13905309000;4;-0,13;1
14583;updateSampleObject;true;14582;0;0;13883556800;4;-0,13;1
14574;updateSampleObject;true;14574;0;0;13884881700;4;-0,13;1
14602;updateSampleObject;true;14602;0;0;13895210200;4;-0,13;1
14665;updateSampleObject;true;14664;0;0;13959396500;4;-0,13;1
14924;updateSampleObject;true;14924;0;0;14239386800;4;0,03;1
14894;updateSampleObject;true;14893;0;0;14214603400;4;0,03;1
14961;updateSampleObject;true;14960;0;1;14295786000;4;0,03;1
14995;updateSampleObject;true;14994;0;0;14342341500;4;0,03;1
14987;updateSampleObject;true;14987;0;1;14334082500;4;0,03;1
14963;updateSampleObject;true;14962;0;0;14314683600;4;0,03;1
14964;updateSampleObject;true;14964;0;0;14314719100;4;0,03;1
14928;updateSampleObject;true;14927;0;0;14276275400;4;0,03;1
14963;updateSampleObject;true;14963;0;0;14315750600;4;0,03;1
15044;updateSampleObject;true;15043;0;1;14385756700;4;0,03;1
15296;updateSampleObject;true;15296;0;1;14624064500;4;-0,24;1
15264;updateSampleObject;true;15264;0;0;14594195300;4;-0,24;1
15308;updateSampleObject;true;15308;0;1;14631815000;4;-0,24;1
15324;updateSampleObject;true;15324;0;0;14640882500;4;-0,24;1
15292;updateSampleObject;true;15291;0;1;14608974800;4;-0,24;1
15841;updateSampleObject;true;15841;0;0;15152272500;4;-0,24;1
15252;updateSampleObject;true;15252;0;1;14562537900;4;-0,24;1
15222;updateSampleObject;true;15222;0;0;14529258800;4;-0,24;1
15211;updateSampleObject;true;15211;0;1;14516520700;4;-0,24;1
15337;updateSampleObject;true;15334;0;2;14613792500;4;-0,24;1
15626;updateSampleObject;true;15626;0;1;14864859100;4;1,36;1
15582;updateSampleObject;true;15582;0;1;14816182300;4;1,36;1
15602;updateSampleObject;true;15602;0;0;14839720900;4;1,36;1
15615;updateSampleObject;true;15615;0;0;14856977800;4;0,25;1
15583;updateSampleObject;true;15583;0;0;14829561800;4;0,25;1
15546;updateSampleObject;true;15546;0;1;14794501500;4;0,25;1
15509;updateSampleObject;true;15509;0;0;14756117300;4;0,25;1
15370;updateSampleObject;true;15370;0;0;14826315200;4;0,25;1
15476;updateSampleObject;true;15475;0;0;14729978600;4;0,25;1
15641;updateSampleObject;true;15641;0;1;14727013700;4;0,25;1
15801;updateSampleObject;true;15801;0;0;15127814700;4;-2,24;1
15753;updateSampleObject;true;15752;0;1;15083829000;4;-2,24;1
15785;updateSampleObject;true;15784;0;1;15106307800;4;-2,24;1
15803;updateSampleObject;true;15803;0;1;15118469700;4;-2,24;1
15769;updateSampleObject;true;15769;0;0;15085812700;4;-2,24;1
15731;updateSampleObject;true;15731;0;1;15046906700;4;-2,24;1
15693;updateSampleObject;true;15693;0;0;15006323200;4;-2,24;1
15660;updateSampleObject;true;15660;0;1;14971375400;4;-2,24;1
15633;updateSampleObject;true;15633;0;1;14956207500;4;-2,24;1
15731;updateSampleObject;true;15730;0;3;15056021900;4;-2,24;1
14808;updateSampleObject;true;14807;0;0;14110487700;4;-0,37;1
14909;updateSampleObject;true;14909;0;0;14207705800;4;-0,37;1
14973;updateSampleObject;true;14972;0;0;14271704100;4;-0,37;1
14991;updateSampleObject;true;14990;0;0;14309901700;4;-0,37;1
14939;updateSampleObject;true;14939;0;0;14257191100;4;-0,37;1
14898;updateSampleObject;true;14898;0;0;14213412300;4;-0,37;1
14893;updateSampleObject;true;14892;0;0;14207128100;4;-0,37;1
14874;updateSampleObject;true;14873;0;0;14181853000;4;-2,05;1
14854;updateSampleObject;true;14854;0;0;14164065000;4;-2,05;1
14965;updateSampleObject;true;14964;0;0;14258749300;4;-2,05;1
14474;updateSampleObject;true;14474;0;0;13797240000;4;-0,78;1
14490;updateSampleObject;true;14490;0;0;13804802000;4;-0,78;1
14574;updateSampleObject;true;14574;0;0;13876121500;4;-0,78;1
14611;updateSampleObject;true;14611;0;0;13917572200;4;-0,78;1
14632;updateSampleObject;true;14632;0;0;13924546500;4;-0,78;1
14651;updateSampleObject;true;14650;0;0;13927213400;4;-0,78;1
14663;updateSampleObject;true;14662;0;0;13932898800;4;-0,78;1
14673;updateSampleObject;true;14673;0;0;13933684200;4;-0,78;1
14704;updateSampleObject;true;14703;0;0;13953231900;4;-0,78;1
14858;updateSampleObject;true;14858;0;0;14083973500;4;-4,33;1
14682;updateSampleObject;true;14681;0;0;13827441400;4;-5,69;1
14610;updateSampleObject;true;14609;0;0;13748413300;4;-5,69;1
14757;updateSampleObject;true;14756;0;0;13938331000;4;-5,69;1
14796;updateSampleObject;true;14795;0;0;13959484400;4;-3,84;1
14812;updateSampleObject;true;14811;0;0;13988957000;4;-3,84;1
14832;updateSampleObject;true;14831;0;0;14005983400;4;-3,84;1
14840;updateSampleObject;true;14840;0;0;14016705900;4;-3,84;1
14852;updateSampleObject;true;14851;0;0;14028513700;4;-3,84;1
14871;updateSampleObject;true;14871;0;0;14057355400;4;-3,84;1
14989;updateSampleObject;true;14988;0;0;14161499800;4;-3,84;1
14773;updateSampleObject;true;14773;0;0;13976633700;4;0,21;1
14788;updateSampleObject;true;14788;0;0;13986706500;4;0,21;1
14857;updateSampleObject;true;14857;0;0;14029634900;4;0,21;1
14879;updateSampleObject;true;14878;0;0;14075739900;4;0,21;1
14900;updateSampleObject;true;14900;0;0;14086188600;4;0,21;1
14908;updateSampleObject;true;14907;0;0;14101625100;4;0,21;1
14915;updateSampleObject;true;14914;0;0;14105164600;4;0,21;1
14945;updateSampleObject;true;14945;0;0;14142174700;4;0,21;1
15095;updateSampleObject;true;15094;0;0;14118212200;4;0,21;1
15093;updateSampleObject;true;15092;0;0;14292267900;0;0,21;1
14870;updateSampleObject;true;14870;0;0;14098715400;0;-0,39;1
14909;updateSampleObject;true;14909;0;0;14116240900;0;-0,39;1
14942;updateSampleObject;true;14942;0;0;14189357000;0;-0,39;1
14983;updateSampleObject;true;14983;0;0;14210561600;0;-0,39;1
14989;updateSampleObject;true;14988;0;0;14231496100;0;-0,39;1
14984;updateSampleObject;true;14983;0;0;14232355600;0;-0,39;1
15019;updateSampleObject;true;15019;0;0;14242697900;0;-0,39;1
15072;updateSampleObject;true;15072;0;0;14277477500;0;-0,39;1
15160;updateSampleObject;true;15159;0;0;14385641900;0;-0,39;1
15301;updateSampleObject;true;15301;0;0;14497943300;0;-0,74;1
14961;updateSampleObject;true;14961;0;0;14138429900;0;-1,8;1
15006;updateSampleObject;true;15005;0;0;14184153500;0;-1,8;1
15019;updateSampleObject;true;15018;0;0;14212342400;0;-1,8;1
15049;updateSampleObject;true;15048;0;0;14255404200;0;-1,8;1
15069;updateSampleObject;true;15068;0;0;14256335900;0;-2,17;1
15071;updateSampleObject;true;15070;0;0;14267819300;0;-2,96;1
15098;updateSampleObject;true;15098;0;0;14292559600;0;-2,96;1
15211;updateSampleObject;true;15208;0;0;14347872500;0;-2,96;1
15330;updateSampleObject;true;15329;0;0;14455373900;0;-2,96;1
15352;updateSampleObject;true;15351;0;0;14469330100;0;-2,96;1
15252;updateSampleObject;true;15251;0;0;14326382600;0;1,9;1
15281;updateSampleObject;true;15281;0;0;14346416200;0;1,9;1
15296;updateSampleObject;true;15295;0;0;14370027000;0;1,9;1
15321;updateSampleObject;true;15321;0;0;14388652100;0;1,9;1
15219;updateSampleObject;true;15219;0;0;14280281200;0;1,9;1
15347;updateSampleObject;true;15347;0;0;14401787500;0;1,9;1
15346;updateSampleObject;true;15345;0;0;14419490800;0;1,9;1
15455;updateSampleObject;true;15455;0;0;14535530900;0;1,9;1
15502;updateSampleObject;true;15502;0;0;14649582200;0;1,9;1
15332;updateSampleObject;true;15332;0;0;14490356600;0;1,9;1
15422;updateSampleObject;true;15421;0;0;14627125600;0;0,59;1
15465;updateSampleObject;true;15464;0;0;14666103900;0;0,59;1
15451;updateSampleObject;true;15451;0;0;14661888400;0;0,59;1
15453;updateSampleObject;true;15453;0;0;14681273400;0;0,59;1
15434;updateSampleObject;true;15434;0;0;14672843700;0;0,59;1
15419;updateSampleObject;true;15419;0;0;14659724700;0;0,59;1
15438;updateSampleObject;true;15438;0;0;14667703600;0;0,59;1
15490;updateSampleObject;true;15490;0;0;14758658800;0;0,59;1
15492;updateSampleObject;true;15491;0;0;14786964100;0;0,59;1
15363;updateSampleObject;true;15363;0;0;14679534200;0;0,59;1
15338;updateSampleObject;true;15338;0;0;14657203300;0;-2,64;1
15363;updateSampleObject;true;15362;0;0;14692448400;0;-2,64;1
15348;updateSampleObject;true;15347;0;0;14677019100;0;-2,64;1
15353;updateSampleObject;true;15353;0;0;14669868800;0;-2,64;1
15326;updateSampleObject;true;15325;0;0;14652862100;0;-2,64;1
15315;updateSampleObject;true;15315;0;0;14634357800;0;-2,64;1
15331;updateSampleObject;true;15331;0;0;14636380000;0;-0,32;1
15370;updateSampleObject;true;15370;0;0;14668385200;0;-0,32;1
15333;updateSampleObject;true;15332;0;0;14651449100;0;-0,32;1
15159;updateSampleObject;true;15158;0;0;14485362400;0;-0,32;1
15160;updateSampleObject;true;15160;0;0;14502068500;0;-0,14;1
15175;updateSampleObject;true;15175;0;0;14515468700;0;-0,14;1
15177;updateSampleObject;true;15177;0;0;14518248900;0;-0,14;1
15153;updateSampleObject;true;15153;0;0;14498445700;0;-0,14;1
15140;updateSampleObject;true;15140;0;0;14484305500;0;-0,14;1
15154;updateSampleObject;true;15153;0;0;14488080500;0;-0,14;1
15160;updateSampleObject;true;15160;0;0;14500355300;0;-0,14;1
15213;updateSampleObject;true;15213;0;0;14556009300;0;-0,14;1
15177;updateSampleObject;true;15176;0;0;14517756200;0;-0,14;1
15016;updateSampleObject;true;15016;0;0;14359665500;0;-0,14;1
15011;updateSampleObject;true;15011;0;0;14346933100;0;3,59;1
15034;updateSampleObject;true;15033;0;0;14380060600;0;3,59;1
15017;updateSampleObject;true;15017;0;0;14363645700;0;3,59;1
15009;updateSampleObject;true;15008;0;0;14363593500;0;3,59;1
15002;updateSampleObject;true;15001;0;0;14349258200;0;3,59;1
14857;updateSampleObject;true;14857;0;0;14209930500;0;3,59;1
15035;updateSampleObject;true;15035;0;0;14386697500;0;3,59;1
15120;updateSampleObject;true;15119;0;0;14464662000;0;3,59;1
15100;updateSampleObject;true;15100;0;0;14433569100;0;4,33;1
14855;updateSampleObject;true;14854;0;0;14190937200;0;4,33;1
14869;updateSampleObject;true;14868;0;0;14208368300;0;1,59;1
14886;updateSampleObject;true;14886;0;0;14233005000;0;1,59;1
14880;updateSampleObject;true;14879;0;0;14219963300;0;1,59;1
14858;updateSampleObject;true;14858;0;0;14214481900;0;1,59;1
14807;updateSampleObject;true;14806;0;0;14160237600;0;1,59;1
14785;updateSampleObject;true;14785;0;0;14133767100;0;1,59;1
14792;updateSampleObject;true;14792;0;0;14151752000;0;1,59;1
14879;updateSampleObject;true;14878;0;0;14192514800;0;1,59;1
14899;updateSampleObject;true;14899;0;0;14207568700;0;1,59;1
14810;updateSampleObject;true;14809;0;0;14092764900;0;1,59;1
14799;updateSampleObject;true;14799;0;0;14058778800;0;0,91;1
14812;updateSampleObject;true;14811;0;0;14074976800;0;0,91;1
14787;updateSampleObject;true;14787;0;0;14054697600;0;0,91;1
14738;updateSampleObject;true;14738;0;0;13999141500;0;0,91;1
14714;updateSampleObject;true;14714;0;0;13968651800;0;0,91;1
14717;updateSampleObject;true;14717;0;0;13971658800;0;0,91;1
14723;updateSampleObject;true;14723;0;0;13969695600;0;-12,27;1
14757;updateSampleObject;true;14756;0;0;14094239100;0;-12,27;1
14771;updateSampleObject;true;14771;0;0;14090773600;0;-12,27;1
14619;updateSampleObject;true;14618;0;0;13954743300;0;-12,27;1
14728;updateSampleObject;true;14727;0;0;13996578200;0;-1,92;1
14739;updateSampleObject;true;14738;0;0;13998107500;0;-1,92;1
14727;updateSampleObject;true;14727;0;0;13980569900;0;-1,92;1
14677;updateSampleObject;true;14676;0;0;13930848600;0;-1,92;1
14673;updateSampleObject;true;14673;0;0;13939831800;0;-1,92;1
14682;updateSampleObject;true;14681;0;0;13930306900;0;-1,92;1
14723;updateSampleObject;true;14722;0;0;13966938900;0;-1,92;1
14753;updateSampleObject;true;14753;0;0;13991534700;0;-1,92;1
14740;updateSampleObject;true;14740;0;0;13983921800;0;-1,92;1
14610;updateSampleObject;true;14610;0;0;13842072700;0;-1,92;1
14810;updateSampleObject;true;14809;0;0;13995359900;0;0,4;1
14826;updateSampleObject;true;14825;0;0;14026073900;0;0,4;1
14798;updateSampleObject;true;14797;0;0;14000061600;0;0,4;1
14742;updateSampleObject;true;14741;0;0;13935613400;0;0,4;1
